item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q19628964,Chériff Sy,Q113961433,Ministère de la Défense nationale et des Anciens Combattants,2019-01-24,2021-06-30,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q19628964-6AC97D91-F754-4B28-B9F1-37B3C60F9547
Q25115075,Alpha Barry,Q18204360,"Ministère des Affaires étrangères, de la Coopération, de l’Intégration africaine et des Burkinabè de l’Extérieur",2016-01-12,2021-12-08,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q25115075-ED1F083B-566E-434C-A7C7-FA074E0668C7
Q26036365,Éric Bougouma,Q114698286,Ministère des Infrastructures et du Désenclavement,2016-01-12,2021-12-08,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q26036365-BA84FA84-4FFD-4CA9-BE28-F052A1212EC3
Q39027266,Hadja Fatimata Ouattara,Q113623389,"Ministère de l’Économie numérique, des postes et de la Transformation digitale",2017-02-23,2022-01-24,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q39027266-BD621A7E-3E32-4CE5-88CE-27CF7876722F
Q51210626,Bachir Ouédraogo,Q114698280,"Ministère de l’Énergie, des Mines et des Carrières",2018-01-31,2022-01-24,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q51210626-C1918717-2B1D-4656-90FD-2F8110F36405
Q599988,Roch Marc Christian Kaboré,Q20995488,président du Burkina Faso,2015-12-29,2022-01-23,,Q599988-D015613B-FE09-4C41-9B05-AA700C1930CC
Q60813372,Christophe Dabiré,Q28133105,Premier ministre du Burkina Faso,2019-01-24,2021-12-08,,Q60813372-CDE4CFA2-23E8-425B-B143-902A58BC9FC4
Q722327,Bénéwendé Sankara,Q114698273,"Ministère de l’Urbanisme, de l’Habitat et de la Ville",2021-01-10,2022-01-24,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q722327-1C41CD32-680B-418E-9B78-DD2227CF0302
Q85854637,Salifou Ouedraogo,Q114698182,"Ministère de l’Agriculture, des Aménagements hydro-agricoles et de la Mécanisation",2019-01-25,2021-12-08,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q85854637-D79FEA34-EB30-42D1-94CC-33067DA1A4D6
Q86735870,Laurence Ilboudo née Marchal,Q114698063,"Ministère de la Femme, de la Solidarité nationale, de la Famille et de l’Action humanitaire",2018-01-31,2021-12-08,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q86735870-FB02D6C1-5DD6-43E3-929C-105FA3D14A0C
Q88312064,Siméon Sawadogo,Q114698220,"Ministère de l’Environnement, de l’Economie verte et du Changement climatique",2021-01-10,2021-12-10,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q88312064-8822127A-8B5F-4307-8113-DB6878CB054F
Q88503664,Harouna Kaboré,Q114698255,"Ministère de l’Industrie, du Commerce et de l’Artisanat",2018-02-05,2021-12-10,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q88503664-AB666966-5CE8-4B54-A4EE-4DC710CE9651
Q89000319,Vincent Dabilgou,Q114698339,"Ministère des Transports, de la Mobilité urbaine et de la Sécurité routière",2021-01-10,2022-01-24,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q89000319-0FD5E430-8CBB-4AE3-918E-BB9F9D9F0F8E
Q98846914,Lassané Kaboré,Q98846005,"Ministère de l’Economie, des Finances et du Développement",2019-01-24,2022-01-24,https://fr.wikipedia.org/wiki/Gouvernement_Dabir%C3%A9_II,Q98846914-b005633c-4eaa-c1c4-261f-d57b839ee879
